label,encoder_type,encoder_model,embedding_dim,accuracy,macro_f1_all,macro_f1_fg,weighted_f1_all,weighted_f1_fg,iters,converged,model_path,labelmap_path,meta_path,job_id,macro_precision_fg,macro_recall_fg,phase_total,phase_scan,phase_embed,phase_train,phase_save,phase_calibration
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_base_bg5,clip,ViT-B/16,512,0.5627118057956981,0.5811292732027201,0.48880825143679324,0.5955958263215162,0.5775140282401793,25,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_base_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_base_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_base_bg5.meta.pkl,bc7e9e3230174df796ad41352ea6f581,0.5024401177307606,0.6690436346705401,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_center_std_bg5,clip,ViT-B/16,512,0.5678643059686008,0.5796525224215545,0.4882171515210381,0.6007973282404822,0.5834321198272466,28,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_center_std_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_center_std_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_center_std_bg5.meta.pkl,4fe27b71efe343f38fcb2828d551c4fe,0.4986661634045346,0.6757452523745197,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_full_bg5,clip,ViT-B/16,512,0.7539594716093783,0.6965404672319438,0.6260692976817913,0.7678953419408265,0.7593369995715175,15,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_full_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_full_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_full_bg5.meta.pkl,d76d5d584d28405da712794caa8ba79d,0.5876024247414556,0.7165124755010747,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_hardmine_bg5,clip,ViT-B/16,512,0.5750397676187842,0.5834466040013307,0.4909534436546948,0.611966149837777,0.5951557412046055,22,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_hardmine_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_hardmine_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0_hardmine_bg5.meta.pkl,2e5ca60be83d437d8063a6b8a8f833bf,0.5027350856244662,0.6841514975335095,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_calib_bg5,clip,ViT-B/16,512,0.6296770177743966,0.6068515649775241,0.5305550151860592,0.6667769159618587,0.6561538494065945,26,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_calib_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_calib_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_calib_bg5.meta.pkl,2284f3338cee4cfca1784e982e83cc31,0.5274772608853601,0.6963746868322037,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_effective_bg5,clip,ViT-B/16,512,0.7738087004633792,0.7123140314717793,0.6524323242913926,0.7861217582861187,0.7800005035707696,31,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_effective_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_effective_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_effective_bg5.meta.pkl,129e3b79307e4ddc88f6140bb36913a0,0.6169206395039663,0.7267805584120564,,,,,,
qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_gelu_ln_bg5,clip,ViT-B/16,512,0.5909468151324435,0.5910728020219022,0.5072468971178573,0.629228798399332,0.615163686244223,22,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_gelu_ln_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_gelu_ln_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp256_mix0p1_balnorm_ls0p1_gelu_ln_bg5.meta.pkl,27e571b6c4a34423854ae475548a26e3,0.5160389820016429,0.6804233298826414,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_base_bg5,clip,ViT-B/16,512,0.586243861954492,0.5870095996316351,0.49738043977314134,0.6202093778578506,0.6043348916574605,14,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_base_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_base_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_base_bg5.meta.pkl,54344c046219497eb05e19ff89358698,0.5011512005567355,0.6824657310748882,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_center_std_bg5,clip,ViT-B/16,512,0.5919496507365655,0.5933819443675961,0.5027833722094771,0.6195147792058203,0.6027329285139856,15,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_center_std_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_center_std_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_center_std_bg5.meta.pkl,d24f7202a94d484a8f6b96583cced923,0.49890218735336295,0.6841259567312491,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_full_bg5,clip,ViT-B/16,512,0.7838370565045992,0.7226963541188267,0.6628025133585765,0.7946285870867231,0.7885094280750149,14,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_full_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_full_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0_full_bg5.meta.pkl,e9fa36c4bcee4ed38b3a9abfb51070a0,0.6387548141673723,0.7220692489556232,,,,,,
