label,encoder_type,encoder_model,embedding_dim,accuracy,macro_f1_all,macro_f1_fg,weighted_f1_all,weighted_f1_fg,iters,converged,model_path,labelmap_path,meta_path,job_id,macro_precision_fg,macro_recall_fg,phase_total,phase_scan,phase_embed,phase_train,phase_save,phase_calibration
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5,clip,ViT-B/16,512,0.691040182585241,0.6562230695676299,0.575592809886094,0.7179934900253989,0.70653512949955,26,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5.meta.pkl,357e95391b3149a0bcc09af595700002,0.5430344951219322,0.719063842820909,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5,clip,ViT-B/16,512,0.6794902828688014,0.6498361162069372,0.5743288920697021,0.7059162203139965,0.6952903237831798,25,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5.meta.pkl,97b294de216443c293bf6b9c673e1a2e,0.5462765234891594,0.7186598405212107,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5,clip,ViT-B/16,512,0.7805173248495747,0.7246735631606287,0.6621997062445817,0.7928064715391958,0.7857411533386132,15,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5.meta.pkl,c1ddc4096286477b82787815a589edf8,0.6318195551915774,0.7327570116948453,,,,,,
qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5,clip,ViT-B/16,512,0.6858531018742652,0.6578090355698266,0.5774597155086645,0.714591393348834,0.702659785319995,24,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb16_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5.meta.pkl,64de58844e3f449eba6b70fcb3a67543,0.5513631350829035,0.7189409999165072,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_calib_bg5,clip,ViT-B/32,512,0.5552942803790027,0.5770040837423177,0.48035815411290234,0.5938007616675237,0.5759225889155168,23,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_calib_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_calib_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_calib_bg5.meta.pkl,6944cba54b3748df86f89b8aee0147d1,0.5001667555832838,0.6639347221209301,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_effective_bg5,clip,ViT-B/32,512,0.7682758143716716,0.7101505327243101,0.6472428847293854,0.7780491401894963,0.7716071840594089,26,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_effective_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_effective_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_effective_bg5.meta.pkl,b7cf5777a99d4d0ab6172c9ecc1a296d,0.6138111789559991,0.7093329002180209,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_gelu_ln_bg5,clip,ViT-B/32,512,0.5656338612628813,0.5772568238145555,0.48347438392398917,0.5990545504403314,0.5823816639184323,26,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_gelu_ln_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_gelu_ln_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0_gelu_ln_bg5.meta.pkl,29a762588c8740d997daa4616adeee0f,0.4945131552007978,0.673216780026957,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_base_bg5,clip,ViT-B/32,512,0.628362957327616,0.6212869796295254,0.5433965798024508,0.6617662399065511,0.6501924362003692,43,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_base_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_base_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_base_bg5.meta.pkl,8c96d9df719549539cbecf6ae4f15bdd,0.5323192849287947,0.6919632430562648,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_center_std_bg5,clip,ViT-B/32,512,0.6027214883463586,0.5914540635639972,0.5063380195442834,0.637410411189073,0.6245378860365758,20,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_center_std_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_center_std_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_center_std_bg5.meta.pkl,d0c0f51f2fff473ea5776f9f2254ff6e,0.5028885430873623,0.6830062080822449,,,,,,
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_full_bg5,clip,ViT-B/32,512,0.7603741614219517,0.707958414850827,0.6489744515607875,0.7714534687771532,0.7656341037791349,24,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_full_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_full_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_full_bg5.meta.pkl,90c38174a0c949d3b10269a6bdb32f99,0.6165455438157111,0.7093353239449397,,,,,,
