label,encoder_type,encoder_model,embedding_dim,accuracy,macro_f1_all,macro_f1_fg,weighted_f1_all,weighted_f1_fg,iters,converged,model_path,labelmap_path,meta_path,job_id,macro_precision_fg,macro_recall_fg,phase_total,phase_scan,phase_embed,phase_train,phase_save,phase_calibration
qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_both_bg5,dinov3,facebook/dinov3-vitl16-pretrain-lvd1689m,1024,0.849280724808078,0.813041021951647,0.7710695750397862,0.8582628954567615,0.8537041696480897,15,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_both_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_both_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_both_bg5.meta.pkl,b3a539514eca4c9dad03c9937555fd1e,0.7240130906830656,0.8546690812517762,285.17526691406965,0.05372191593050957,3.077160680666566,279.96687654964626,0.11940749175846577,
qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_train_bg5,dinov3,facebook/dinov3-vitl16-pretrain-lvd1689m,1024,0.9009440486893976,0.8691033691420548,0.8428094877115889,0.9000235599685311,0.8973666330193508,22,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_train_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_train_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitl16_mlp768_384_mix0p1_balnorm_ls0p1_logit_train_bg5.meta.pkl,09ced2f132934c26b14dc6a7967f61fe,0.8784840956718822,0.8183049369984764,421.8975836429745,0.05415202118456364,3.1362187061458826,416.716027546674,0.11546765640377998,
qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_arcface_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.7363579777301335,0.717151209419088,0.6487466932354463,0.7593246718703431,0.7495231248869083,19,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_arcface_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_arcface_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_arcface_bg5.meta.pkl,8a40567560a2411a904a5ed00de3de74,0.6088811104467489,0.8042274548881142,117.62156862020493,0.054486095905303955,1.6904826890677214,114.62288119085133,0.010413335636258125,
qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_both_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.7830244138598796,0.7484650655499765,0.6953671127489497,0.8011318321826988,0.7956997921918294,24,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_both_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_both_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_both_bg5.meta.pkl,d5656c3d458e431581a2ebb73f01d6fd,0.6474284633323507,0.8263491388913548,119.41537300311029,0.05484175309538841,1.5941861122846603,116.65416647307575,0.010636916384100914,
qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_train_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.8749567743274085,0.8359667326314153,0.8029587195472049,0.8734684446948736,0.8703323988074412,23,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_train_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_train_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp256_mix0p1_balnorm_ls0p1_logit_train_bg5.meta.pkl,c4701ba47781404b8f94d09ea8339752,0.8419406259495635,0.7754160487678967,114.68087671883404,0.05503463372588158,1.6750654559582472,111.8635281547904,0.010643025860190392,
qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_arcface_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.7887647831800263,0.7600469922636114,0.7050658507951056,0.8038748372205096,0.7966276830096656,35,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_arcface_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_arcface_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_arcface_bg5.meta.pkl,a4add13e534c4090bfd95e0bc54d98a2,0.6583106828729102,0.8162741778291461,188.91876924410462,0.058272549882531166,1.6603731159120798,185.92633760534227,0.014907203614711761,
qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_both_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.8046199598865759,0.7632035227887203,0.7134556998596541,0.8181024948768197,0.8135595743673663,21,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_both_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_both_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_both_bg5.meta.pkl,31939948f4aa45959bd345532e1e553e,0.6603008800824767,0.83275587497121,74.11060122586787,0.050994331017136574,1.3939162231981754,71.32721408642828,0.015097757801413536,
qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_train_bg5,dinov3,facebook/dinov3-vits16-pretrain-lvd1689m,384,0.8785358600179819,0.8324644858454682,0.7974314820255647,0.8765926534796198,0.8734540371231926,20,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_train_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_train_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vits16_mlp384_mix0p1_balnorm_ls0p1_logit_train_bg5.meta.pkl,32caeacfcab44ef4ab36d95fbdc23d55,0.8511734724066407,0.7671029206281489,69.62731193564832,0.0513906255364418,1.4041549358516932,66.94503752887249,0.015064019709825516,
qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_baseline_minimal_bg5,dinov3,facebook/dinov3-vitb16-pretrain-lvd1689m,768,0.8420015215436752,0.806873095756265,0.7659008423256344,0.8507640690178156,0.8461520958527888,24,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_baseline_minimal_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_baseline_minimal_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_baseline_minimal_bg5.meta.pkl,c548d348c0504b228cc0a9c52e850f08,0.7190706755494908,0.8452524052301168,223.16362777166069,0.05285693518817425,2.600058823823929,217.21958597563207,0.039402903988957405,
qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_logit_infer_bg5,dinov3,facebook/dinov3-vitb16-pretrain-lvd1689m,768,0.6407254996887751,0.6348816825465641,0.5714042353227717,0.6773656143954648,0.6665901856325047,14,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_logit_infer_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_logit_infer_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_dinov3_vitb16_mlp512_mix0p1_balnorm_ls0p1_logit_infer_bg5.meta.pkl,295e2171fcc14c8aa1f9b2dbd3b33be2,0.5691981103809512,0.7780589682696016,134.50635574385524,0.05383082292973995,2.503468183800578,130.4170409683138,0.040000664070248604,
